kind	id	status	source	evidence_or_required_work
parser	CL_TYPE_MSOLE2	pending	libclamav/scanners.c	OLE2 extraction now rejects a recognized layer with no input fmap as an explicit incomplete CL_EPARSE result and a recognized fmap without an engine as CL_ENULLARG, and the OLE10 helper rejects a null context before processing a valid embedded-object descriptor; OLE2 temporary-directory allocation/creation/name-generation, fixed-header, invalid block-geometry, and requested summary-metadata failures remain incomplete; requested OLE2 digital-signature, XLM/BIFF, stream-list/type, HWP5-type, and encryption metadata writes now propagate cli_json* failures as sticky incomplete results; CFB directory-entry stream sizes preserve the complete 64-bit field without changing the 128-byte entry layout, while sizes beyond native coordinate capacity are explicit incomplete results; CFB sector reads no longer zero-pad map-short blocks, and distinguish truncated sectors (CL_EPARSE) from fully in-range fmap callback failures (CL_EREAD) while retaining sticky incomplete state; encryption metadata is read through a checked native-width bounded window instead of the initial header view or the whole remaining map, and an in-range encryption-window callback failure remains CL_EREAD/non-cacheable; WordDocument, WorkBook, and PowerPoint Document encryption probes now use checked native-width ranges and propagate truncation or in-range callback failures through the property walker; property-tree recursion/file/worklist limits, JSON timeout, scan-size admission, header magic, first-data-block geometry, and property/extracted-file tracking initialization failures now mark required inspection incomplete; property-tree, VBA/XLM, MSO-inflation, embedded-stream, and encrypted-stream traversal honor the shared scan deadline; VBA project temporary-output creation, VBA, MSO, embedded, encrypted, OLE10, and PowerPoint materialized-output admission/write boundaries re-check the shared deadline; XLM macro and extracted-image temporary-output reservations and writes re-check the shared deadline; embedded/encrypted/MSO temporary-output creation and open failures now mark the layer incomplete; XLM macro, OLE2 VBA/summary/embedded/PowerPoint scanner teardown, and OLE2 VBA/MSO/embedded/encrypted temporary-output close/unlink failures now use the shared cleanup-status precedence helper so CL_EREAD/CL_EWRITE/CL_EUNLINK remain fail-visible, CL_BREAK is upgraded, and detections or earlier parser errors are preserved; encrypted-stream handler cleanup now marks previously unclassified traversal, seek, and materialization failures incomplete before releasing temporary resources; MSO fixed-prefix truncation is classified as CL_EPARSE while an in-range prefix callback failure remains CL_EREAD, and MSO streaming callback failures remain CL_EREAD with an incomplete result; shared base64 metadata and encrypted AES password-derivation buffers use the individual-allocation ceiling; the Word macro directory now consumes the full MacroExtNames byte span and bounds all Word metadata skip helpers by the declared directory end; the focused current-source production-linked GCC `ole2` case passes 13/13 across missing-map/API admission, header and property-tree faults, MSO prefix and CFB geometry boundaries, VBA materialization, timeout, native encryption-window read faults, output-close propagation, and embedded PNG/MZP child detection from `has_png_and_jpeg.xls` and `clam.ppt`; the current-source `ole2_xlm` case passes 2/2 and `ole2_map` passes 3/3, with `ole2_xlm` covering sector callback failure, a partial BIFF record at the declared WorkBook boundary, and 64-bit stream-size handling, while `ole2_map` covers public CL_TYPE_MSOLE2 header read failure; the wrapped `test_ole2_output_write_failure_is_fail_visible` regression is registered and current-source GCC syntax-checked for the temporary-output failure contract, and the registered `test_word_macro_extnames_are_fully_skipped` regression is current-source GCC syntax-checked while an isolated current VBA-object/production-library harness passes the valid two-record metadata case; required failures remain incomplete and non-cacheable, with CL_EREAD and the shared timeout reason preserved; fixture-specific sector, temporary-quota, and Word/Workbook probe cases plus complete OLE/VBA/XLM corpus, sanitizer, materialized, production-CVD/service, and Sonic1 evidence remain required
parser	CL_TYPE_MSSZDD	pending	libclamav/scanners.c	MSEXPAND null contexts and missing owning engines return CL_ENULLARG, while recognized layers with no fmap remain explicit CL_EPARSE/incomplete results; the direct decoder rejects a missing engine before time/limit helpers; invalid fixed magic is now an explicit CL_EFORMAT/incomplete result; fixed header now distinguishes a genuinely short range (CL_EPARSE) from an in-range fmap callback failure (CL_EREAD); bitstream, back-reference, output-size, temporary-quota, and materialized-output deadline failures remain fail-visible; decoder traversal and shared output reservation honor the shared scan deadline; the authoritative current-source production-linked GCC `msexpand` TCase passes 6/6 with zero failures, including null-context and missing-map admission, header/read boundaries, output and temporary limits, timeout, and materialized clam.exe.szdd decompression/nested matching; `msexpand_map` passes 2/2 for missing-map admission and public CL_TYPE_MSSZDD in-range header read failure, preserving CL_EREAD, clean verdict, and non-cacheability; the decoder preserves CL_EPARSE versus CL_EFORMAT and timeout retains Heuristics.Limits.Exceeded.MaxScanTime; complete SZDD corpus and explicit completion evidence remain required
library	msexpand-map	pending	libclamav/msexpand.c	MSEXPAND direct decoder entry now rejects a missing input fmap as an explicit incomplete parse instead of dereferencing unavailable input, and rejects a missing owning engine before time/limit helpers dereference it; the authoritative current-source production-linked `msexpand` case passes 6/6 including null-context, materialized clam.exe.szdd decompression, and nested child matching, and `msexpand_map` passes 2/2 across direct decoder limits and public CL_TYPE_MSSZDD header dispatch/read failure, preserving fail-visible CL_EPARSE/CL_EFORMAT, CL_EREAD, and the shared timeout reason; complete SZDD corpus and parser-family qualification remain required
parser	CL_TYPE_NULSFT	pending	libclamav/scanners.c	NSIS header-check and direct decoder entries now distinguish null contexts (CL_ENULLARG) from recognized layers with no input fmap (CL_EPARSE plus sticky incomplete state) and missing owning engines (CL_ENULLARG); NSIS fixed-header admission distinguishes a genuinely truncated decoder header (CL_EPARSE) from an in-range fmap callback failure (CL_EREAD); zlib allocations use checked multiplication and the individual-allocation ceiling; decoder initialization, fixed-header reads, temporary-output creation, extracted-member rewind, member-table, raw-copy, compressed, and solid-stream failures now remain fail-visible; NSIS temporary-output close, extracted-member unlink, and temporary-directory cleanup now use the shared cleanup-status precedence helper so CL_EWRITE/CL_EUNLINK remain fail-visible, CL_BREAK is upgraded, and detections or earlier parser errors are preserved; member-table, raw-copy, compressed, and solid-stream traversal plus the post-admission output write honor the shared deadline; the current-source `nulsft.c` object compiles warning-clean with GCC -Wall -Wextra -Wformat-security; the current-source production-linked `nulsft` case passes 5/5 across NSIS header truncation/read failure, null/missing-map/missing-engine entry points, public CL_TYPE_NULSFT read-failure dispatch, and timeout; the isolated current-source production-linked `nulsft_corpus` case passes 1/1 over a valid fixed-header NSIS archive whose bounded uncompressed member reaches an exact offset-0 `NSIS.Member.MZ.UNOFFICIAL` matcher; `nulsft_map` passes 2/2 for missing-map admission and public header read failure, preserving CL_EREAD, clean verdict, and non-cacheability; timeout retains Heuristics.Limits.Exceeded.MaxScanTime; complete NSIS/SFX corpus, decoder member-table/raw/compressed/solid-stream qualification, and explicit completion evidence remain required
parser	CL_TYPE_OLD_TAR	pending	libclamav/scanners.c	TAR direct entry now rejects a recognized fmap with no owning engine before limit and temporary-output access; TAR temporary-directory allocation/creation, bounded member staging, fail-visible TAR header reads, and fail-visible TAR entry errors; TAR temporary-output close/unlink failures now use the shared cleanup-status precedence helper so CL_EWRITE/CL_EUNLINK remain fail-visible, CL_BREAK is upgraded, and detections or earlier parser errors are preserved; TAR size fields accept checked positive GNU base-256 values and bounded PAX decimal size= overrides as well as legacy octal values, with binary fields preserved by an exact-width copy; isolated child-coordinate signatures prove GNU base-256 and PAX members reach nested matching, local PAX size overrides apply to exactly one member before the global value resumes, and unrepresentable positive and negative base-256 values fail visibly and remain non-cacheable; TAR parser entry and member traversal now honor the shared deadline; the current-source production-linked `tar` case passes 6/6 across truncated headers/end markers, timeout, initial-header read failure, invalid magic, and temporary-size admission, preserving fail-visible incomplete/non-cacheable state, CL_EREAD, and the shared timeout reason; `tar_corpus` passes 1/1 over materialized TAR roots decompressed from clam.tar.gz and clam.exe_and_mail.tar.gz, with exact offset-0 child MZP detection after member traversal; current-source production-linked `tar_member` passes 6/6 after direct compiled matcher setup for GNU base-256 and PAX member handoff plus global/local PAX scope and an in-range member-data read failure that preserves CL_EREAD and non-cacheable state; zero-length regular and skipped entries preserve the following header; complete GNU base-256/PAX/member corpus and explicit completion evidence remain required
parser	CL_TYPE_ONENOTE	pending	libclamav/scanners.c	null parser contexts return CL_ENULLARG before Rust FFI/reporting; the exported OneNote Rust entry now catches parser panics and converts them to CL_EFORMAT with sticky incomplete/non-cacheable state; recognized layers with missing current-layer fmap state return CL_EPARSE and mark the layer incomplete; fixed-prefix truncation remains CL_EPARSE while in-range Rust fmap read failure is CL_EREAD; the legacy OneNote reader now preserves source read failures as CL_EREAD instead of collapsing them into parse errors; the streaming legacy reader rejects a declared file_len shorter than its fixed 16-byte prefix, caps marker-search reads to the remaining declared extent, and rejects an underlying EOF before the declared file_len instead of accepting a marker-free truncated document; context-aware legacy-reader reads/seeks and legacy/modern attachment output callbacks preserve CL_ETIMEOUT; modern-parser fallback now requires a legacy file-data-store marker after a modern parse failure, so a full-magic/no-record document remains explicit incomplete; the public from_bytes compatibility fallback now validates the complete legacy stream before returning its lazy iterator, so magic-only and truncated legacy records remain explicit parse failures; both legacy iterator payload slices now use checked native-size addition before copying or advancing, preventing narrow-target wraparound; modern whole-input parsing above its bounded parser cap remains explicit incomplete; the current-source production-linked rust_onenote case passes 2/2 for in-range prefix read failure versus genuine truncation, the current-source Rust OneNote test filter passes 10/10 including the no-record and truncated-legacy from_bytes regressions, the prior isolated current-source Rust OneNote module suite passes 11/11 including the declared-range EOF regression, while the two new declared-prefix and beyond-declared-range regressions are source-registered but await a rerun after the disposable container Rust target exhausted its filesystem, and rust_map passes 1/1; the authoritative current-source production-linked GCC onenote corpus case passes 2/2 across the document-configuration boundary and materialized OneNote fixtures, with the exact nested MZP matcher reached after attachment extraction; full OneNote corpus, current full-C ABI build, sanitizer, production-CVD/service, materialized large-file, Sonic1, and release qualification remain open
parser	CL_TYPE_OOXML_HWP	pending	libclamav/scanners.c	OOXML metadata-parser errors are retained when ZIP extraction follows; declared content-types PartName values are validated as non-empty rooted paths before ZIP lookup, with malformed values returning CL_EFORMAT and sticky incomplete/non-cacheable state; the current-source GCC ooxml.c and Check source compile, and the invalid-PartName regression is source-registered/source-guarded while fresh production-linked execution remains open; shared legacy MSXML callback/base64 temporary-output creation failures now mark incomplete; shared legacy MSXML base64 failures now fail closed; shared base64 encode/decode buffers use the individual-allocation ceiling; the current-source production-linked `ooxml_entry` case passes 1/1 across Word, PowerPoint, Excel, and HWP `cli_process_ooxml()` null-context branches, preserving CL_ENULLARG before ZIP lookup or XML-reader access; `ppt_entry` passes 1/1 and `msxml` passes 4/4 for adjacent helper/XML-reader boundaries; complete OOXML ZIP-part/content-types/core-properties corpus and explicit completion evidence remain required
parser	CL_TYPE_OOXML_PPT	pending	libclamav/scanners.c	OOXML metadata-parser errors are retained when ZIP extraction follows; declared content-types PartName values are validated as non-empty rooted paths before ZIP lookup, with malformed values returning CL_EFORMAT and sticky incomplete/non-cacheable state; the current-source GCC ooxml.c and Check source compile, and the invalid-PartName regression is source-registered/source-guarded while fresh production-linked execution remains open; the PowerPoint VBA extraction helper rejects a null context before temporary-directory or iterator access and zeroes its optional reservation result; shared legacy MSXML callback/base64 temporary-output creation failures now mark incomplete; shared legacy MSXML base64 failures now fail closed; a focused ppt_entry regression covers the null-context boundary; the current-source production-linked `ooxml_entry` case passes 1/1 across Word, PowerPoint, Excel, and HWP `cli_process_ooxml()` null-context branches, preserving CL_ENULLARG before ZIP lookup or XML-reader access; `ppt_entry` passes 1/1 and `msxml` passes 4/4 for adjacent helper/XML-reader boundaries; complete OOXML ZIP-part/content-types/core-properties corpus and explicit completion evidence remain required
parser	CL_TYPE_OOXML_WORD	pending	libclamav/scanners.c	OOXML metadata-parser errors are retained when ZIP extraction follows; declared content-types PartName values are validated as non-empty rooted paths before ZIP lookup, with malformed values returning CL_EFORMAT and sticky incomplete/non-cacheable state; the current-source GCC ooxml.c and Check source compile, and the invalid-PartName regression is source-registered/source-guarded while fresh production-linked execution remains open; shared legacy MSXML callback/base64 temporary-output creation failures now mark incomplete; shared legacy MSXML base64 failures now fail closed; the current-source production-linked `ooxml_entry` case passes 1/1 across Word, PowerPoint, Excel, and HWP `cli_process_ooxml()` null-context branches, preserving CL_ENULLARG before ZIP lookup or XML-reader access; `ppt_entry` passes 1/1 and `msxml` passes 4/4 for adjacent helper/XML-reader boundaries; complete OOXML ZIP-part/content-types/core-properties corpus and explicit completion evidence remain required
parser	CL_TYPE_OOXML_XL	pending	libclamav/scanners.c	OOXML metadata-parser errors are retained when ZIP extraction follows; declared content-types PartName values are validated as non-empty rooted paths before ZIP lookup, with malformed values returning CL_EFORMAT and sticky incomplete/non-cacheable state; the current-source GCC ooxml.c and Check source compile, and the invalid-PartName regression is source-registered/source-guarded while fresh production-linked execution remains open; shared legacy MSXML callback/base64 temporary-output creation failures now mark incomplete; shared legacy MSXML base64 failures now fail closed; XLM BIFF and drawing-group accumulation use bounded allocation and checked growth; the current-source production-linked `ooxml_entry` case passes 1/1 across Word, PowerPoint, Excel, and HWP `cli_process_ooxml()` null-context branches, preserving CL_ENULLARG before ZIP lookup or XML-reader access; `ppt_entry` passes 1/1 and `msxml` passes 4/4 for adjacent helper/XML-reader boundaries; complete OOXML ZIP-part/content-types/core-properties corpus and explicit completion evidence remain required
parser	CL_TYPE_PART_HFSPLUS	pending	libclamav/hfsplus.c	HFS+ direct entry now distinguishes a null context (CL_ENULLARG) from a recognized parser with no input fmap (CL_EPARSE plus sticky incomplete state) or engine (CL_ENULLARG); HFS+ volume, tree-header, catalog-node, and data/resource-fork read failures remain incomplete and non-cacheable; tree-header coordinates are bounded by the declared volume before fmap admission, and catalog-node ranges outside the input map remain explicit format/incomplete results while fully in-range fmap callback failures preserve CL_EREAD; tree-header admission compares one allocation block against the declared block count rather than mixing byte and block units; volume-header and catalog-node working-buffer allocation failures now mark the required layer incomplete before returning CL_EMEM; temporary-directory allocation/creation, fork-output, and compressed-output creation failures now mark the layer incomplete; temporary-output close/unlink and temporary-directory removal failures now use the shared cleanup-status precedence helper, preserving CL_EWRITE/CL_EUNLINK, upgrading CL_BREAK, and retaining detections or earlier parser errors while marking cleanup failures incomplete; non-empty forks with zero declared allocation blocks are explicit format-incomplete results instead of skipped clean children; fork extraction now accounts each emitted block against the format-declared total-block count; catalog, attribute-tree, fork, resource-table, and compressed-resource traversal honor the shared scan deadline; ordinary-fork, inline-compressed, and compressed-resource output paths re-check the deadline after temporary admission and immediately before materialized writes; required fork writes, compressed-resource seeks/reads, inline/resource decoder initialization/finalization, compressed metadata validation, and inline output writes now record specific sticky-incomplete reasons; malformed tree headers, catalog/attribute records, extents, node coordinates, catalog-fork geometry, UTF-16 attribute-name byte spans, fixed attribute records, and declared attribute payloads now also remain sticky-incomplete before node-boundary overreads; catalog and attribute key-length padding now widens the intermediate arithmetic so an odd UINT16_MAX key length cannot wrap to zero and bypass node-boundary validation; resource-compression block tables use checked native-width allocation admission; inline compressed output uses a fixed 64 KiB decoder window with exact declared-size, progress, trailing-input, deadline, and write-failure enforcement, backed by multi-window success, one-byte-overrun, and injected-write oracles; focused production-linked hfs_map and hfs_inline cases pass 13/13 and 1/1, including the null-context and UTF-16 attribute-name boundary regressions, while the hfs_fork materialization callback case remains a mixed-harness rebuild gate after a pre-oracle crash; parser-family qualification and complete HFS+ corpus evidence remain required; declared totalBlocks*blockSize volume extent is checked against the fmap before tree admission, with a truncated-volume-tail regression registered and current-source GCC compile-checked; a temporary current-source production-linked GCC boundary harness passes with CL_EFORMAT, sticky incomplete state, and a non-cacheable fmap; compressed-resource instance-index accumulation is now checked in uint64_t, packed reference-entry multiplication is checked before native off_t conversion, and both reference and data offsets are round-trip validated before lseek, with a focused current-header overflow oracle; the current source regression test_hfsplus_catalog_key_length_padding_is_fail_visible covers the wrapped odd-key boundary; compressed-resource block-table offsets now use checked 64-bit addition and native off_t round-trip validation, with the null, ordinary, and overflowing block-offset oracle source-registered and source-guarded while fresh production-linked execution remains open; parser-family qualification remains required
parser	CL_TYPE_PDF	pending	libclamav/pdf.c	PDF setup and confirmed version/trailer/object failures are non-clean; trailer-xref backing-read failures preserve CL_EREAD while malformed structure remains CL_EPARSE; unsupported encryption or missing keys retain an explicit unsupported reason while raw matching continues; parser staging and generated outputs use shared temporary admission and deadline checks; PDFNG bounded reads, allocations, and recursive scans are deadline/size guarded; ordinary supported filters and supported chains use bounded native-width readers and quota-accounted file-backed stages with atomic rollback; certified builds retain ordinary and decryptable RC4/AESV2/AESV3 object streams as read-only decoded-child mappings with exact ownership, status retention, and page-range release; the 37-case deterministic generator and 26-case no-build scanner gate cover valid/malformed unencrypted forms, encrypted supported forms, password rejection, unknown crypt methods, truncated ciphertext, invalid padding, fully allocated children, exact structured outcomes, resource ceilings, and cleanup; the certified profile explicitly requires file-backed mapping and rejects non-mmap large-file daemon configurations; direct dictionaries and one-for-one dictionary/null DecodeParms arrays dispatch parameters only to their matching filter; malformed array shape/type fails before output and remains incomplete/non-cacheable; focused Linux ARM64 GCC dispatch/parser evidence passes 2/2; one explicit Crypt stage is bounded at any filter position, with focused Linux ARM64 GCC ordering evidence passing 1/1 and repeated Crypt chains failing visibly with exact raw fallback; a second focused 1/1 case has 40 exact oracles covering RC4, AESV2, and AESV3 before and after Flate, RunLength, ASCIIHex, ASCII85, and LZW; markerless ASCII85 complete groups remain compatible while partial trailing groups fail visibly with exact raw fallback, with per-filter quota rollback and malformed AES-padding raw restoration; the same matrix and the six refactored LZW fixtures pass under GCC ASan/UBSan with leak detection; crypt-filter selection structurally parses the bounded /CF dictionary, requires unique exact filter and /CFM names, and rejects malformed, ambiguous, prefixed, or unknown entries as unsupported/incomplete; a focused 23-oracle case and its adjacent ordering/parser regressions pass normally and under GCC ASan/UBSan with leak detection; explicit Crypt DecodeParms now require unique exact Type/Name fields, reject malformed or duplicate values before decryption with exact raw fallback, and pass a ten-scenario focused case plus adjacent regressions normally and under GCC ASan/UBSan with leak detection; exact root-key selection ignores literal, comment, nested-dictionary, and longer-name decoys, decodes escaped names, and rejects duplicate or malformed values and partial allocation failures; focused Linux ARM64 GCC parser evidence passes 3/3 and preserves both 1/1 Crypt cases; all three focused binaries pass with the touched PDF production objects under GCC ASan/UBSan with leak detection; a five-case linker-injected GCC suite covers encrypted-output write, stage-close, map-creation, in-range map-read, and all five bounded-filter output-window allocation failures with exact rollback, incomplete/non-cacheable state, and matching ASan/UBSan leak-clean evidence; the current-source production-linked pdf TCase passes 14/14, including the malformed Flate decode-error regression and public CL_TYPE_PDF in-range header read failure; pdf_map passes 2/2 for null-context and in-range header-read failures; pdf_corpus passes 1/1 against materialized clam.pdf, with an exact offset-0 child MZP matcher reached after PDF extraction; production/sanitizer scanner fault injection, Sonic1 evidence, materialized multi-gigabyte encrypted streams, and unsupported or mixed chains remain gaps; malformed/non-identity predictors are explicit incomplete results; residual legacy traversal retains explicit 1 GiB/4 GiB boundaries; stream and encryption dictionaries now validate the signed legacy helper width before narrowing, with the current-source GCC pdf.c and Check source compile and the null/normal/limit dictionary-width oracle passing in Docker; native-width object coordinates, packed reference bounds, and object-stream pair-coordinate admission remain fail-visible, with parser-family qualification required
parser	CL_TYPE_PNG	pending	libclamav/png.c	PNG direct entry now distinguishes null context (CL_ENULLARG) from a recognized layer with no fmap (CL_EPARSE plus sticky incomplete state); confirmed chunk-length, chunk-type, IHDR, and CRC fmap callback failures remain fail-visible; in-range callbacks return CL_EREAD while genuinely short fields remain parse results; fixed-size chunk fields are range-preflighted; chunk traversal honors the shared scan deadline; focused production-linked png TCase retains the existing focused checks, and the isolated current-source production-linked unaligned-IHDR Check TCase passes 1/1; fixed-width IHDR dimensions are copied through memcpy before big-endian conversion; structural admission also rejects missing or duplicate IHDR, invalid chunk-type bytes, and invalid IHDR fields as incomplete/non-cacheable results; current-source GCC compiles png.c warning-clean and the current-source GCC ASan/UBSan unaligned-IHDR runner passes without a sanitizer finding; the existing mixed harness lacks its expected logo.png corpus fixture, so complete PNG corpus, sanitizer, certified Linux x86-64, materialized large-file, production-CVD/service, Sonic1, parser-family qualification, and explicit completion evidence remain required; a confirmed trailing overlay now requires engine ownership and marks missing-engine handoff incomplete/non-cacheable via test_media_overlays_require_engine; complete PNG/image corpus and final qualification remain required
parser	CL_TYPE_POSIX_TAR	pending	libclamav/scanners.c	TAR temporary-directory allocation/creation, bounded member staging, checked TAR coordinates, and fail-visible header reads/magic errors; TAR temporary-output close/unlink failures now use the shared cleanup-status precedence helper so CL_EWRITE/CL_EUNLINK remain fail-visible, CL_BREAK is upgraded, and detections or earlier parser errors are preserved; TAR size fields accept checked positive GNU base-256 values and bounded PAX decimal size= overrides as well as legacy octal values, with binary fields preserved by an exact-width copy; isolated child-coordinate signatures prove GNU base-256 and PAX members reach nested matching, local PAX size overrides apply to exactly one member before the global value resumes, and unrepresentable positive and negative base-256 values fail visibly and remain non-cacheable; TAR parser entry, member temporary admission, member traversal, and materialized output writes now honor the shared deadline; missing, single-block, malformed, or truncated end-of-archive markers now return explicit parse-incomplete results instead of clean, and valid termination requires two all-zero blocks; in-range or end-of-map member-data read failures are fail-visible without fabricating zero-filled member bytes; the current-source production-linked `tar` case passes 6/6 across truncated headers/end markers, timeout, initial-header read failure, invalid magic, and temporary-size admission, preserving fail-visible incomplete/non-cacheable state, CL_EREAD, and the shared timeout reason; `tar_corpus` passes 1/1 over materialized TAR roots decompressed from clam.tar.gz and clam.exe_and_mail.tar.gz, with exact offset-0 child MZP detection after member traversal; current-source production-linked `tar_member` passes 7/7 after direct compiled matcher setup for GNU base-256 and PAX member handoff plus global/local PAX scope, in-range member-data read failure, and end-of-map member truncation; zero-length regular and skipped entries preserve the following header; complete GNU base-256/PAX/member corpus and explicit completion evidence remain required
library	tar-member-output-admission	pending	libclamav/untar.c	Recognized TAR member temporary-output creation failures now mark the layer incomplete before returning CL_ETMPFILE, preserving non-cacheable state; test_tar_member_output_open_failure_is_fail_visible and source guards cover a direct missing-parent boundary, while current-source production-linked execution, complete TAR corpus, sanitizer, production-CVD/service, materialized large-file, Sonic1, and final parser-family/release qualification remain required
parser	CL_TYPE_PYTHON_COMPILED	unsupported	libclamav/scanners.c	Python bytecode magic is recognized, but no bounded version-independent parser is enabled; raw matching still runs and a non-detecting result is explicit incomplete/non-cacheable
parser	CL_TYPE_RAR	unsupported	libclamav/scanners.c	when the optional UnRAR backend is unavailable, recognized RAR input is explicitly incomplete/non-cacheable while raw matching continues; backend-enabled extraction now rejects incomplete comments, bad-CRC output, missing output, and declared-size/type mismatches; extracted-member output-path allocation failures now mark the layer incomplete; RAR extracted-member descriptor close and temporary-file unlink failures now use the shared cleanup-status precedence helper, preserving CL_EREAD versus CL_EUNLINK, upgrading CL_BREAK, and retaining detections or earlier parser errors; failed encrypted, directory, size-limited, and other skipped members preserve decoder-side CL_EREAD, CL_EWRITE, CL_EMEM, and CL_EUNPACK results instead of relabeling them as CL_EFORMAT, while an end-of-archive CL_BREAK during a declared skip remains a parse failure; temporary input admission, bounded archive-comment staging, per-chunk RAR staging, and extraction/skip callbacks honor the shared scan deadline; the UnRAR bridge combines packed/unpacked size halves with unsigned 64-bit arithmetic, explicitly terminates bounded metadata filenames before scanner path handling, and preserves ERAR_ECREATE/ERAR_ECLOSE/ERAR_EREAD/ERAR_EWRITE as distinct interface statuses mapped to CL_ECREAT/CL_EWRITE/CL_EREAD/CL_EWRITE; the gated `test_rar_backend_error_mapping_is_fail_visible` and `test_rar_skip_read_failure_preserves_operational_status` regressions cover backend error mapping and skip-read preservation when UnRAR is enabled; the current-source production-linked `rar` case passes 2/2 for explicit unavailable-backend behavior across RAR/RAR-SFX recognition and confirmed SFX header-read failure; optional UnRAR extraction qualification remains required
parser	CL_TYPE_RARSFX	unsupported	libclamav/scanners.c	when the optional UnRAR backend is unavailable, recognized RAR SFX input is explicitly incomplete/non-cacheable while raw matching continues; backend-enabled extraction output-path allocation failures, extraction, and skip callbacks honor the shared scan deadline; failed skipped members preserve decoder-side operational statuses instead of relabeling them as generic format errors, while an end-of-archive CL_BREAK during a declared skip remains a parse failure; the UnRAR bridge combines packed/unpacked size halves with unsigned 64-bit arithmetic, explicitly terminates bounded metadata filenames before scanner path handling, and preserves ERAR_ECREATE/ERAR_ECLOSE/ERAR_EREAD/ERAR_EWRITE as distinct interface statuses mapped to CL_ECREAT/CL_EWRITE/CL_EREAD/CL_EWRITE; the gated `test_rar_backend_error_mapping_is_fail_visible` and `test_rar_skip_read_failure_preserves_operational_status` regressions cover backend error mapping and skip-read preservation when UnRAR is enabled; the current-source production-linked `rar` case passes 2/2 for explicit unavailable-backend behavior across RAR/RAR-SFX recognition and confirmed SFX header-read failure; optional UnRAR extraction qualification remains required
parser	CL_TYPE_RIFF	pending	libclamav/scanners.c	confirmed RIFF parser entry now distinguishes a null context from a recognized layer with no input fmap (CL_EPARSE plus sticky incomplete state); in-range RIFF header/chunk fmap callback failures now return CL_EREAD and mark the layer incomplete; root and nested LIST chunk traversal is bounded by each declared container range, with coordinate/padding overflow and boundary mismatches fail-visible; root and nested RIFF fmap views remain byte-oriented with explicit byte offsets for unaligned-safe access; the current special.c source compiles warning-clean with the production GCC flags; an isolated current-source ASan/UBSan runner passes the unaligned nested-LIST fixture without a finding; the RIFF range helper resets status for each request and rejects missing maps before dereference; parser entry and chunk traversal honor the shared deadline and preserve CL_ETIMEOUT; genuinely unavailable ranges remain CL_EPARSE; the current-source production-linked `riff` case passes 6/6 across null-context, RIFF header read, chunk-header read, truncated-chunk, declared-container-boundary, and timeout cases; timeout preserves the canonical `Heuristics.Limits.Exceeded.MaxScanTime` reason; `riff_map` passes 1/1 for missing-map admission; the isolated current-source production-linked riff_corpus case passes 1/1 over a valid ACON RIFF nested LIST and child chunk, with direct traversal completing at the declared boundary and the typed scan reaching an exact fixed-offset child matcher; complete RIFF corpus, sanitizer, and explicit completion evidence remain required
parser	CL_TYPE_RTF	pending	libclamav/rtf.c	RTF direct entry distinguishes a null context or a valid fmap without the required engine (CL_ENULLARG) from a recognized layer with no input fmap (CL_EPARSE plus sticky incomplete state); in-range fmap read failures now remain incomplete and non-cacheable; a mismatched OLE10 embedded-object magic prefix returns CL_EPARSE before temporary output or child dispatch; split embedded-object reserved-field chunks preserve their partial-byte count so the following payload-size field is not consumed as padding; implicitly closed embedded-object callbacks now propagate detection/extraction/cleanup failures instead of discarding their return status; document and fmap-chunk traversal honor the shared scan deadline; parser stack growth is checked before allocation arithmetic, unmatched-close nesting cannot underflow, object state is quota-accounted zero-initialized, action-table creation, insertion, and key lookup failures now return CL_EMEM with sticky incomplete state, zero-valued descriptors are recognized, the completed object-end decode branch remains reachable, and split reserved-field advancement preserves the following payload-size field; RTF embedded descriptor close, object unlink, temporary-directory cleanup, and deferred callback cleanup use the shared cleanup-status precedence helper, preserving CL_EWRITE versus CL_EUNLINK and retaining earlier parse or detection results; current-source GCC compiles rtf.c warning-clean and the current-source production-linked rtf_map and rtf TCases pass 11/11 and 1/1 respectively, including the exact split-field assertion; parser stack/state/description allocation failures, action-table initialization, temporary-directory creation, embedded-object temporary admission, and materialized output writes mark required work incomplete; each staging path re-checks the shared deadline; a clean current-source production-linked GCC relink of the test, RTF, scanner, matcher, PE, and helper objects passes rtf 1/1 against the materialized clam.exe.rtf fixture and rtf_map 11/11, including the invalid-magic regression; this replaces the earlier mixed static/shared-ABI result; full corpus, sanitizer, Linux x86-64, materialized large-file, production-CVD/service, Sonic1, and parser-family qualification remain required
parser	CL_TYPE_SCRENC	pending	libclamav/scanners.c	script-encoded input discovery and decoding honor the shared deadline and preserve CL_ETIMEOUT through temporary cleanup; mapped input read failures now propagate CL_EREAD through a status-bearing decoder entry point instead of being flattened to CL_EPARSE; the current-source production-linked GCC `screnc` case passes 1/1 for public CL_TYPE_SCRENC in-range read failure with a non-cacheable incomplete result; parser-family qualification and explicit completion evidence remain required
